CODIGO,nombre,CATEGORIA,FECHA_INSTALACION,altitud,latitud,longitud,FECHA_SUSPENSION,ENTIDAD
27035030,SANTA MARGARITA [27035030],Climática Ordinaria,1970-05-15 00:00:00,179.0,7.73333333,-74.76666666999999,1980-04-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27035040,APTO EL BAGRE  [27035040],Sinóptica Secundaria,1953-01-15 00:00:00,201.0,7.58333333,-74.81666666999999,1963-09-15 00:00:00,EMPRESA COLOMBIANA DE AERODROMOS
27035050,SENA - EL BAGRE [27035050],Climática Ordinaria,2017-08-23 19:00:00,93.0,7.58466667,-74.80069444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2703700038,ZARAGOZA - LA OCCA - AUT  [2703700038],Limnigráfica,2017-08-23 00:00:00,63.0,7.48972222,-74.86833333,,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA
2703700106,EL RETIRO - AUT [2703700106],Limnigráfica,2017-05-04 00:00:00,59.0,7.5600000000000005,-74.79999722,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27037010,LA ESPERANZA NECHI [27037010],Limnigráfica,1975-03-09 00:00:00,33.0,8.03194389,-74.78880556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27037020,RETIRO EL [27037020],Limnigráfica,1973-04-15 00:00:00,105.0,7.5615833299999995,-74.80519444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27037030,SAN JUAN NECHI - AUT [27037030],Limnigráfica,1976-05-15 00:00:00,180.0,7.475,-74.92083333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2704000039,CAUCASIA - EL PANDO - AUT  [2704000039],Pluviográfica,2017-10-09 00:00:00,109.0,7.79575,-75.07119444,,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA
27040010,MINA DE PATO  [27040010],Pluviométrica,1909-01-15 00:00:00,790.0,7.48333333,-74.91666667,1916-12-15 00:00:00,ESTACIONES PARTICULARES
27040020,ALTO DEL INDIO [27040020],Pluviométrica,1970-05-15 00:00:00,125.0,7.531,-74.95275,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27040030,ESMERALDA LA [27040030],Pluviométrica,1970-05-15 00:00:00,100.0,7.75111111,-74.85305556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27040040,NECHI [27040040],Pluviométrica,2006-11-15 00:00:00,41.0,8.09716667,-74.76944444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
27045010,APTO EL PATO  [27045010],Sinóptica Secundaria,1940-01-15 00:00:00,790.0,7.48333333,-74.91666667,1948-12-15 00:00:00,EMPRESA COLOMBIANA DE AERODROMOS
27045020,CASERI [27045020],Climática Ordinaria,1970-05-14 19:00:00,72.0,7.81172222,-74.93597222000001,2018-09-27 09:12:34,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2704700012,CAUCASIA - CACERÍ - AUT  [2704700012],Limnigráfica,2013-06-29 00:00:00,58.0,7.80752778,-74.93088889,,FONDO DE PREVENCION Y ATENCION DE DESASTRES DE BOGOTA DC - FOPAE
2704700040,ZARAGOZA - RIO NECHÍ - AUT  [2704700040],Limnigráfica,2013-06-28 00:00:00,100.0,7.53013889,-74.86313889,,CORPORACIÓN AUTÓNOMA REGIONAL DE ANTIOQUIA
27047010,BAGRE EL [27047010],Limnimétrica,1975-04-15 00:00:00,160.0,7.61666667,-74.8,1993-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010010,ROSARIO EL  [28010010],Pluviométrica,1952-07-15 00:00:00,325.0,10.58333333,-72.96666667,1956-01-15 00:00:00,FEDERACION NACIONAL DE CAFETEROS
28010020,DESCANSO EL [28010020],Pluviométrica,1986-04-14 19:00:00,160.0,10.480111110000001,-73.23719444,2019-07-02 06:41:37,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010030,MANAURE R MEJIA  [28010030],Pluviográfica,1952-12-15 00:00:00,720.0,10.383333330000001,-73.05,1971-06-15 00:00:00,FEDERACION NACIONAL DE CAFETEROS
28010040,MANAURE [28010040],Pluviométrica,1975-09-15 00:00:00,740.0,10.39138889,-73.02527778,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010050,VILLANUEVA  [28010050],Pluviométrica,1954-08-15 00:00:00,234.0,10.5,-73.03333332999999,1961-10-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010060,VILLANUEVA  [28010060],Pluviográfica,1966-09-15 00:00:00,234.0,10.5,-73.03333332999999,1967-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010070,VILLA MARLENE [28010070],Pluviométrica,1987-01-15 00:00:00,120.0,10.1855,-73.46711111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010080,AGUAS BLANCAS  [28010080],Pluviométrica,1960-01-15 00:00:00,170.0,10.46666667,-73.25,1960-12-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28010090,PATILLAL [28010090],Pluviométrica,1962-12-14 19:00:00,450.0,10.70386111,-73.21161111,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010100,VALLEDUPAR-CVM  [28010100],Pluviométrica,1931-09-15 00:00:00,200.0,10.48333333,-73.25,1964-12-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28010110,DONACHUI [28010110],Pluviométrica,1966-04-15 00:00:00,1240.0,10.71666667,-73.46666667,1985-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010120,LAGUNA LA  [28010120],Pluviométrica,1964-10-15 00:00:00,240.0,10.61666667,-72.98333333,1967-11-15 00:00:00,ESTACIONES PARTICULARES
28010130,SARACHUI [28010130],Pluviométrica,1968-04-15 00:00:00,1560.0,10.783333330000001,-73.4,1990-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010140,VILLA CARMELITA [28010140],Pluviométrica,1968-09-15 00:00:00,450.0,10.533333330000001,-73.3,2004-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010160,ROQUE DE ALBA  [28010160],Pluviométrica,1970-04-15 00:00:00,225.0,10.6,-72.96666667,1973-11-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010180,PTE EL  [28010180],Pluviométrica,1970-06-15 00:00:00,265.0,10.36666667,-73.45,1970-07-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010190,OASIS 1 EL  [28010190],Pluviométrica,1970-06-15 00:00:00,175.0,10.48333333,-73.25,1970-07-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010200,HATICO D LOS INDIO [28010200],Pluviométrica,1970-01-15 00:00:00,594.0,10.86022222,-73.11416666999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010210,HATICOS LOS  [28010210],Pluviométrica,1970-08-15 00:00:00,200.0,10.73333333,-73.06666666999999,1974-12-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010220,RAICES LAS  [28010220],Pluviométrica,1970-09-15 00:00:00,200.0,10.55,-73.18333333,1975-11-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010230,ZAMBRANO  [28010230],Pluviométrica,1970-09-15 00:00:00,300.0,10.8,-73.01666666999999,1972-09-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010240,PALMARITO  [28010240],Pluviométrica,1970-10-15 00:00:00,175.0,10.71666667,-73.21666667,1975-05-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010250,RECUERDO EL  [28010250],Pluviométrica,1970-09-15 00:00:00,220.0,10.68333333,-72.93333333,1973-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010260,MINAS LAS [28010260],Pluviométrica,1971-01-15 00:00:00,515.0,10.68333333,-73.28333332999999,1975-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010270,PIZARRA LA [28010270],Pluviométrica,1971-04-15 00:00:00,225.0,10.766666670000001,-73.01666666999999,1975-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010280,PAMPLONA [28010280],Pluviométrica,1971-05-15 00:00:00,690.0,10.65,-72.85,1993-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010300,PROVIDENCIA  [28010300],Pluviométrica,1970-10-15 00:00:00,180.0,10.68333333,-73.03333332999999,1973-01-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010310,JUNTA LA  [28010310],Pluviométrica,1970-09-15 00:00:00,340.0,10.766666670000001,-73.15,1975-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010320,VALLEDUPAR MOP  [28010320],Pluviométrica,1959-09-15 00:00:00,200.0,10.46666667,-73.25,1972-06-15 00:00:00,MINISTERIO DE OBRAS PUBLICAS
28010340,VILLANUEVA [28010340],Pluviométrica,1970-08-15 00:00:00,340.0,10.615833330000001,-72.98194443999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010350,GUACAMAYAL  [28010350],Pluviométrica,1970-08-15 00:00:00,450.0,10.83333333,-73.08333332999999,1973-12-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010360,ATANQUEZ [28010360],Pluviométrica,1959-04-15 00:00:00,800.0,10.697333330000001,-73.35305556,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010370,PARIS DE FRANCIA [28010370],Pluviométrica,1971-11-15 00:00:00,180.0,10.307083330000001,-73.32544444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010380,PORVENIR [28010380],Pluviométrica,1970-09-15 00:00:00,225.0,10.85,-72.93333333,1972-06-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010390,DORADA LA [28010390],Pluviométrica,1971-10-15 00:00:00,140.0,10.5,-73.11666667,1973-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28010400,OASIS 2  [28010400],Pluviométrica,1970-06-15 00:00:00,200.0,10.48333333,-73.26666666999999,1971-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28010410,ALTAMIRA [28010410],Pluviométrica,1980-06-15 00:00:00,2700.0,10.383333330000001,-72.9,1981-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2801500078,HATICO DE LOS INDIOS - AUT [2801500078],Climática Principal,2017-02-15 00:00:00,489.0,10.86030556,-73.11422222,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28015010,VALLEDUPAR-IFA  [28015010],Climática Ordinaria,1933-01-15 00:00:00,250.0,10.46666667,-73.23333333,1950-07-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28015020,DORADA LA [28015020],Climática Ordinaria,1964-01-15 00:00:00,140.0,10.5,-73.11666667,1975-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28015030,CICOLAC [28015030],Climática Principal,1964-01-15 00:00:00,180.0,10.48333333,-73.26666666999999,1988-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28015040,GUATAPURI  [28015040],Climática Ordinaria,1964-10-15 00:00:00,150.0,10.55,-73.36666667,1967-09-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
28015050,CAMPOALEGRE [28015050],Climática Ordinaria,1968-03-15 00:00:00,190.0,10.65,-73.13333333,1975-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28015070,URUMITA AUT [28015070],Climática Ordinaria,1975-08-15 00:00:00,255.0,10.56638889,-73.01638889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28015080,BADILLO [28015080],Climática Ordinaria,1975-07-15 00:00:00,210.0,10.666666670000001,-73.15,1977-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28015090,VILLANUEVA  [28015090],Climática Ordinaria,1966-09-15 00:00:00,234.0,10.5,-73.03333332999999,1967-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28015110,MANAURE - AUT [28015110],Climática Principal,2005-08-17 00:00:00,1918.0,10.36533333,-72.99763889,2006-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
2801700088,CHEMESQUEMENA - AUT   [2801700088],Limnigráfica,2017-02-13 00:00:00,1102.0,10.71211111,-73.43116667,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017010,RINCON EL  [28017010],Limnimétrica,1958-03-15 00:00:00,260.0,10.5,-73.25,1967-03-15 00:00:00,INSTITUTO COLOMBIANO DE ENERGIA ELECTRICA (ELECTRAGUAS)
28017020,VALERIO  [28017020],Limnimétrica,1959-12-15 00:00:00,350.0,10.533333330000001,-73.33333332999999,1963-05-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28017030,GLORIA LA  [28017030],Limnimétrica,1962-12-15 00:00:00,225.0,10.61666667,-73.23333333,1969-02-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28017040,NUEVO PRADO [28017040],Limnimétrica,1964-06-15 00:00:00,480.0,10.4,-73.1,1978-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017050,REPOSO EL [28017050],Limnigráfica,1958-03-14 19:00:00,350.0,10.52719444,-73.33636111,2019-07-02 06:41:59,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017060,EMPODUPAR [28017060],Limnimétrica,1984-10-15 00:00:00,300.0,10.516666670000001,-73.3,1987-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017070,PUENTE CARRETERA [28017070],Limnimétrica,1970-02-15 00:00:00,100.0,10.45,-73.15,1977-07-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017080,CORRAL DE PIEDRA [28017080],Limnimétrica,1970-03-15 00:00:00,275.0,10.81891667,-73.05508333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017090,PUENTE MOSCA [28017090],Limnimétrica,1970-08-15 00:00:00,50.0,10.55,-73.08333332999999,1977-07-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017100,BOCATOMA [28017100],Limnimétrica,1970-09-15 00:00:00,225.0,10.5,-73.28333332999999,1981-11-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017110,MINA LA [28017110],Limnigráfica,1969-12-15 00:00:00,429.0,10.68672222,-73.26983333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017120,ARIGUANI HACIENDA - AUT [28017120],Limnigráfica,1980-12-15 00:00:00,550.0,10.57419444,-73.397,2010-09-29 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017130,BOCATOMA [28017130],Limnimétrica,1984-10-15 00:00:00,250.0,10.5,-73.26666666999999,1987-03-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017140,CORRAL DE PIEDRA  - AUT [28017140],Limnigráfica,2004-09-15 00:00:00,275.0,10.83,-73.07,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28017150,CHEMESQUEMENA [28017150],Limnimétrica,2014-10-01 00:00:00,1160.0,10.71222222,-73.40222222,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020010,IFA  [28020010],Pluviométrica,1950-01-15 00:00:00,120.0,10.05,-73.23333333,1967-11-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020020,LORENA HDA  [28020020],Pluviométrica,1956-06-15 00:00:00,100.0,9.916666670000001,-73.41666667,1965-03-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
28020030,EUROPA 8  [28020030],Pluviométrica,1958-01-15 00:00:00,80.0,9.916666670000001,-73.31666666999999,1965-01-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020050,WALKIRIAS HDA  [28020050],Pluviométrica,1959-05-15 00:00:00,60.0,9.85,-73.5,1967-03-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020060,RECUERDO EL HDA  [28020060],Pluviométrica,1959-07-15 00:00:00,60.0,10.033333330000001,-73.45,1963-11-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020070,CERRITO EL HDA  [28020070],Pluviométrica,1959-07-15 00:00:00,70.0,10.05,-73.4,1966-07-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020080,PLAYAS LAS HACIENDA [28020080],Pluviométrica,1959-08-15 00:00:00,60.0,9.848083330000001,-73.46219444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020090,LAGUNILLA HDA  [28020090],Pluviométrica,1962-10-15 00:00:00,90.0,10.06666667,-73.36666667,1966-01-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020100,DIAMANTE EL HDA  [28020100],Pluviométrica,1960-04-15 00:00:00,125.0,10.15,-73.26666666999999,1966-07-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020110,CONCORDIA LA HDA  [28020110],Pluviométrica,1961-01-15 00:00:00,500.0,9.93333333,-73.26666666999999,1961-12-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020120,TAMACA HDA  [28020120],Pluviométrica,1961-01-15 00:00:00,100.0,9.95,-73.21666667,1962-01-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020130,ILUSIONES LAS HDA  [28020130],Pluviométrica,1961-04-15 00:00:00,600.0,10.0,-73.16666667,1961-08-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020140,NIDO EL HDA  [28020140],Pluviométrica,1961-05-15 00:00:00,100.0,10.0,-73.46666667,1961-12-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020150,ESPERANZA LA HACIENDA [28020150],Pluviométrica,1961-05-15 00:00:00,60.0,10.02997222,-73.66883333,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020160,IBERIA HDA  [28020160],Pluviométrica,1961-05-15 00:00:00,200.0,9.95,-73.2,1966-07-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020170,STA RITA HDA  [28020170],Pluviométrica,1961-06-15 00:00:00,150.0,9.83333333,-73.23333333,1961-07-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020180,ANTIOQUIA HDA  [28020180],Pluviométrica,1961-06-15 00:00:00,200.0,10.033333330000001,-73.21666667,1967-03-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020190,DELICIAS LAS  [28020190],Pluviométrica,1962-01-15 00:00:00,120.0,10.033333330000001,-73.25,1965-03-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020200,BACHAN HDA  [28020200],Pluviométrica,1962-01-15 00:00:00,75.0,10.016666670000001,-73.38333333,1964-12-15 00:00:00,INSTITUTO GEOGRAFICO AGUSTIN CODAZZI
28020210,BECERRIL  [28020210],Pluviométrica,1962-03-15 00:00:00,150.0,9.68333333,-73.26666666999999,1966-12-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020220,MACANAL  [28020220],Pluviométrica,1962-04-15 00:00:00,95.0,10.05,-73.33333332999999,1966-01-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020230,LLANOS LOS [28020230],Pluviométrica,1962-09-15 00:00:00,100.0,9.73333333,-73.3,2010-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020240,ANGELES LOS  [28020240],Pluviométrica,1962-09-15 00:00:00,70.0,9.783333330000001,-73.4,1969-07-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020260,VILLA AMINTA HACIENDA [28020260],Pluviométrica,1962-09-15 00:00:00,80.0,9.883333330000001,-73.35,1971-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020270,ESTANCIA LA  [28020270],Pluviométrica,1963-01-15 00:00:00,80.0,9.883333330000001,-73.41666667,1965-12-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020280,SICARARE HDA  [28020280],Pluviométrica,1962-09-15 00:00:00,75.0,9.85,-73.35,1968-10-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020290,BEGONA 24  [28020290],Pluviométrica,1969-06-15 00:00:00,75.0,9.81666667,-73.33333332999999,1975-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020300,BELLA PAZ LA [28020300],Pluviométrica,1967-02-15 00:00:00,500.0,10.35,-73.1,1971-10-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020310,BOGOTANA LA [28020310],Pluviométrica,1968-09-15 00:00:00,200.0,10.1,-73.15,2004-08-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020320,MONTE CARMELO  [28020320],Pluviométrica,1969-04-15 00:00:00,73.0,9.86666667,-73.25,1971-05-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020330,CAMP BEGONA  [28020330],Pluviométrica,1969-06-15 00:00:00,80.0,9.81666667,-73.31666666999999,1972-09-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020340,COMIENZO EL  [28020340],Pluviométrica,1969-06-15 00:00:00,75.0,9.8,-73.33333332999999,1973-12-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020350,EUROPA 8 [28020350],Pluviométrica,1969-01-15 00:00:00,85.0,9.916666670000001,-73.31666666999999,1972-05-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020360,PLATANAL  [28020360],Pluviométrica,1969-08-15 00:00:00,40.0,9.71666667,-73.41666667,1969-11-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020370,MONTECARLO  [28020370],Pluviométrica,1970-01-15 00:00:00,100.0,9.883333330000001,-73.51666666999999,1970-07-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020380,SABANA LA  [28020380],Pluviométrica,1970-05-15 00:00:00,60.0,9.9,-73.48333333,1970-12-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020390,POZO AZUL  [28020390],Pluviométrica,1970-06-15 00:00:00,200.0,10.166666670000001,-73.2,1974-06-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020410,SAN BENITO [28020410],Pluviométrica,1972-09-15 00:00:00,150.0,10.184166670000002,-73.31702777999999,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020420,SAN GABRIEL [28020420],Pluviométrica,1972-09-15 00:00:00,70.0,9.84461111,-73.54769444,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020430,UCRANIA HDA  [28020430],Pluviométrica,1958-01-15 00:00:00,95.0,10.033333330000001,-73.28333332999999,1975-09-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020440,SANTA TERESA HACIENDA [28020440],Pluviométrica,1959-04-15 00:00:00,80.0,9.91702778,-73.28613889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020450,PLAN EL  [28020450],Pluviométrica,1970-09-15 00:00:00,575.0,10.43333333,-73.1,1972-10-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
28020460,CODAZZI DC [28020460],Pluviométrica,1979-11-15 00:00:00,90.0,10.044638890000002,-73.24338889,,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020470,NUEVO MUNDO DC HACIENDA [28020470],Pluviométrica,1979-11-15 00:00:00,120.0,9.83333333,-73.26666666999999,1988-09-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020490,CERRO EL HDA  [28020490],Pluviométrica,1961-05-15 00:00:00,105.0,10.0,-73.46666667,1961-09-15 00:00:00,INSTITUTO DE FOMENTO ALGODONERO
28020500,CENTENARIO HACIENDA [28020500],Pluviométrica,1962-09-15 00:00:00,110.0,9.93333333,-73.26666666999999,1977-01-15 00:00:00,INSTITUTO DE HIDROLOGIA METEOROLOGIA Y ESTUDIOS AMBIENTALES
28020510,DANUBIO EL HDA  [28020510],Pluviométrica,1962-03-15 00:00:00,220.0,10.0,-73.16666667,1965-03-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020520,GUADALAJARA HDA  [28020520],Pluviométrica,1962-01-15 00:00:00,210.0,10.016666670000001,-73.18333333,1965-03-15 00:00:00,CVM - CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL MAGDALENA Y DEL SINU
28020530,PTE CALLAO  [28020530],Pluviométrica,1968-04-15 00:00:00,150.0,10.516666670000001,-73.3,1970-03-15 00:00:00,INSTITUTO COLOMBIANO DE LA REFORMA AGRARIA
